Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
03/01/17,2016,Iraklis,Xanthi,3.7,3.1,2.1,0.0,1.0,A,1,2,6,7,0,0,17,33,4,0,11,4,1,0,17,33
18/12/16,2016,Olympiakos,Panetolikos,1.17,6.5,10.0,3.0,1.0,H,4,0,12,1,3,0,83,17,1,2,5,5,0,0,83,17
18/12/16,2016,Levadeiakos,Panionios,3.0,2.88,2.38,1.0,4.0,A,3,0,9,4,1,0,50,33,2,1,5,4,0,0,50,33
18/12/16,2016,Larisa,Panathinaikos,5.5,3.2,1.67,0.0,0.0,D,2,2,7,6,0,0,40,20,1,1,3,5,0,1,40,20
18/12/16,2016,Iraklis,Asteras Tripolis,3.3,3.0,2.2,1.0,1.0,D,1,3,6,8,0,0,20,20,1,4,4,10,0,0,20,20
17/12/16,2016,Veria,Xanthi,3.4,2.9,2.1,0.0,4.0,A,0,1,2,4,0,0,0,80,3,0,7,4,0,0,0,80
17/12/16,2016,Kerkyra,PAOK,7.0,3.75,1.44,0.0,5.0,A,3,1,7,2,0,0,50,17,1,3,3,5,0,0,50,17
11/12/16,2016,PAOK,Platanias,1.33,4.75,10.0,3.0,0.0,H,3,1,7,5,0,0,60,20,0,2,1,6,0,1,60,20
11/12/16,2016,Panetolikos,Iraklis,1.5,3.75,7.5,2.0,0.0,H,2,2,9,6,1,0,40,20,0,3,2,8,0,1,40,20
17/04/16,2015,Xanthi,Giannina,3.6,3.4,1.91,0.0,1.0,A,2,0,5,2,0,0,29,50,2,1,7,4,0,0,29,50
17/04/16,2015,Platanias,PAOK,2.9,3.1,2.38,0.0,0.0,D,2,1,8,5,0,0,36,36,1,3,7,8,1,0,36,36
17/04/16,2015,Panionios,Atromitos,2.5,3.1,2.75,0.0,1.0,A,3,1,8,3,1,0,57,21,2,2,6,9,0,1,57,21
17/04/16,2015,Panathinaikos,Panthrakikos,1.05,15.0,23.0,6.0,1.0,H,3,1,11,5,1,0,64,21,0,4,1,11,0,2,64,21
17/04/16,2015,Olympiakos,Kallonis,1.05,15.0,21.0,5.0,0.0,H,5,0,15,1,3,0,100,0,0,4,0,7,0,1,100,0
17/04/16,2015,Levadeiakos,AEK,7.0,3.8,1.5,3.0,0.0,H,1,1,4,6,0,1,21,50,0,2,1,3,0,0,21,50
17/04/16,2015,Iraklis,Panetolikos,2.0,3.1,3.75,0.0,0.0,D,1,2,3,5,0,0,29,43,1,3,2,6,0,0,29,43
17/04/16,2015,Asteras Tripolis,Veria,1.36,4.75,7.0,2.0,1.0,H,1,1,3,2,0,0,43,36,0,3,3,10,0,2,43,36
10/04/16,2015,Veria,Xanthi,2.55,3.1,2.8,1.0,1.0,D,1,2,3,3,0,0,14,36,1,3,4,9,0,1,14,36
10/04/16,2015,PAOK,Levadeiakos,1.14,7.0,21.0,2.0,0.0,H,3,1,8,3,1,0,57,29,1,2,4,6,0,0,57,29
10/04/16,2015,Panthrakikos,Iraklis,7.0,4.0,1.5,0.0,3.0,A,1,4,4,9,0,0,14,21,1,3,2,8,0,1,14,21
10/04/16,2015,Panetolikos,Olympiakos,13.0,4.75,1.29,2.0,5.0,A,3,1,6,5,0,1,50,21,3,1,8,3,1,0,50,21
10/04/16,2015,Kallonis,Atromitos,13.0,4.2,1.33,2.0,4.0,A,2,1,5,4,0,0,21,36,1,2,3,8,0,1,21,36
10/04/16,2015,Giannina,Platanias,2.45,3.1,3.0,2.0,0.0,H,1,3,3,9,0,2,43,21,3,1,7,2,1,0,43,21
10/04/16,2015,Asteras Tripolis,Panathinaikos,2.9,3.1,2.5,0.0,0.0,D,2,1,6,3,0,0,46,31,3,2,9,6,1,0,46,31
10/04/16,2015,AEK,Panionios,1.57,3.5,7.0,2.0,0.0,H,5,0,9,0,2,0,86,0,1,0,4,3,0,0,86,0
06/04/16,2015,Iraklis,Olympiakos,8.0,4.75,1.36,0.0,2.0,A,1,1,3,3,0,0,31,46,3,1,9,4,1,0,31,46
03/04/16,2015,Platanias,Xanthi,2.25,3.0,3.5,3.0,1.0,H,1,1,6,5,0,0,31,38,1,3,4,8,0,1,31,38
03/04/16,2015,Panionios,PAOK,3.1,3.1,2.4,3.0,1.0,H,3,1,6,2,1,0,54,23,1,3,6,6,1,0,54,23
03/04/16,2015,Panathinaikos,Veria,1.2,6.0,15.0,3.0,2.0,H,2,1,8,3,1,0,62,23,0,3,2,9,0,2,62,23
03/04/16,2015,Olympiakos,Panthrakikos,1.02,17.0,34.0,4.0,0.0,H,5,0,12,1,2,0,100,0,0,3,1,7,0,1,100,0
03/04/16,2015,Levadeiakos,Giannina,2.3,3.1,3.3,1.0,1.0,D,1,2,3,7,0,1,23,46,3,1,8,3,0,0,23,46
03/04/16,2015,Kallonis,AEK,13.0,5.25,1.25,0.0,0.0,D,2,2,5,6,0,0,23,31,1,2,3,3,0,0,23,31
03/04/16,2015,Iraklis,Asteras Tripolis,2.45,3.0,3.1,0.0,1.0,A,2,0,6,2,1,0,33,50,0,3,1,6,0,0,33,50
03/04/16,2015,Atromitos,Panetolikos,1.7,3.5,5.25,1.0,0.0,H,3,1,4,3,0,0,43,14,1,2,2,5,0,0,43,14
21/03/16,2015,Giannina,Panionios,2.3,3.1,3.3,1.0,1.0,D,2,3,4,8,0,2,46,15,1,0,3,2,0,0,46,15
20/03/16,2015,PAOK,Kallonis,1.14,7.0,21.0,3.0,0.0,H,3,1,8,4,0,0,54,31,0,4,1,7,0,0,54,31
20/03/16,2015,Panthrakikos,Atromitos,13.0,6.0,1.22,0.0,1.0,A,1,3,4,8,0,0,15,23,0,2,4,10,0,1,15,23
20/03/16,2015,Panetolikos,AEK,5.0,3.4,1.75,1.0,0.0,H,3,1,7,6,0,1,46,23,2,1,6,2,1,0,46,23
20/03/16,2015,Asteras Tripolis,Olympiakos,4.5,3.5,1.8,1.0,2.0,A,3,0,9,1,1,0,50,33,3,1,9,3,1,0,50,33
19/03/16,2015,Xanthi,Levadeiakos,1.67,3.5,5.5,2.0,2.0,D,2,0,4,1,0,0,31,46,1,3,3,7,0,0,31,46
19/03/16,2015,Veria,Platanias,2.4,3.1,3.1,0.0,1.0,A,1,1,3,2,0,0,15,38,2,1,6,2,1,0,15,38
19/03/16,2015,Panathinaikos,Iraklis,1.4,4.2,9.0,4.0,0.0,H,2,1,8,5,0,0,58,25,1,3,2,5,0,0,58,25
14/03/16,2015,AEK,Panthrakikos,1.14,8.0,15.0,3.0,0.0,H,5,0,8,1,1,0,85,0,0,3,1,8,0,1,85,0
13/03/16,2015,Olympiakos,Panathinaikos,1.53,3.8,6.5,3.0,1.0,H,5,0,12,1,2,0,100,0,4,1,10,3,1,0,100,0
13/03/16,2015,Levadeiakos,Platanias,2.15,3.1,3.6,0.0,3.0,A,1,1,4,5,0,0,25,50,1,2,3,3,0,0,25,50
13/03/16,2015,Iraklis,Veria,1.8,3.0,5.75,1.0,1.0,D,2,0,5,1,1,0,36,45,0,4,1,10,0,2,36,45
13/03/16,2015,Atromitos,Asteras Tripolis,2.3,3.0,3.4,2.0,1.0,H,2,1,2,2,0,0,38,15,0,3,1,6,0,0,38,15
12/03/16,2015,Panionios,Xanthi,2.2,3.0,3.6,3.0,0.0,H,2,2,4,5,0,0,50,25,1,2,5,6,0,0,50,25
12/03/16,2015,Panetolikos,PAOK,3.6,3.0,2.2,0.0,3.0,A,4,0,9,3,0,0,50,25,0,3,4,7,0,0,50,25
12/03/16,2015,Kallonis,Giannina,3.2,3.0,2.4,0.0,2.0,A,2,2,5,6,0,0,25,33,2,2,7,6,0,0,25,33
07/03/16,2015,Asteras Tripolis,AEK,3.3,3.1,2.3,0.0,0.0,D,3,1,10,3,1,0,55,27,2,1,7,3,1,0,55,27
06/03/16,2015,Xanthi,Kallonis,1.4,4.0,9.5,0.0,0.0,D,2,0,6,3,0,0,33,42,0,5,1,10,0,1,33,42
06/03/16,2015,Veria,Levadeiakos,2.4,3.1,3.1,0.0,0.0,D,2,1,4,2,0,0,17,33,2,3,5,8,0,0,17,33
06/03/16,2015,Panthrakikos,PAOK,12.0,5.0,1.29,2.0,1.0,H,1,3,3,7,0,0,8,25,0,2,3,5,0,0,8,25
06/03/16,2015,Panathinaikos,Atromitos,1.57,3.5,7.0,2.0,0.0,H,2,1,8,5,0,0,55,27,0,1,5,9,0,1,55,27
05/03/16,2015,Platanias,Panionios,2.1,3.1,3.75,0.0,0.0,D,1,2,6,8,0,1,33,33,1,1,3,3,0,0,33,33
05/03/16,2015,Giannina,Panetolikos,2.1,3.2,3.6,2.0,0.0,H,1,3,3,9,0,2,42,17,1,2,4,7,0,0,42,17
29/02/16,2015,Atromitos,Iraklis,1.8,3.3,4.75,1.0,0.0,H,2,1,2,2,0,0,33,17,1,3,2,6,0,0,33,17
28/02/16,2015,Panthrakikos,Giannina,2.5,3.0,3.0,2.0,4.0,A,1,3,4,7,0,0,9,27,2,2,4,4,0,0,9,27
28/02/16,2015,Panionios,Levadeiakos,1.67,3.3,6.0,0.0,2.0,A,2,1,5,4,0,0,55,27,2,3,4,8,0,0,55,27
28/02/16,2015,Olympiakos,Veria,1.14,7.5,17.0,3.0,0.0,H,5,0,10,1,1,0,100,0,0,3,2,8,0,1,100,0
28/02/16,2015,AEK,Panathinaikos,2.1,3.1,3.75,1.0,0.0,H,4,1,8,3,1,0,83,0,4,1,10,3,1,0,83,0
27/02/16,2015,PAOK,Asteras Tripolis,1.73,3.25,5.5,2.0,0.0,H,3,1,7,4,0,0,50,33,0,3,1,5,0,0,50,33
27/02/16,2015,Panetolikos,Xanthi,2.38,3.0,3.2,2.0,2.0,D,4,0,8,2,0,0,55,18,1,3,3,5,0,0,55,18
27/02/16,2015,Kallonis,Platanias,4.0,3.1,2.05,2.0,1.0,H,1,3,4,8,0,0,18,36,2,1,4,1,0,0,18,36
22/02/16,2015,Veria,Panionios,2.5,2.9,3.1,1.0,1.0,D,2,2,3,2,0,0,18,27,1,2,3,4,0,0,18,27
21/02/16,2015,Xanthi,Panthrakikos,1.5,3.6,8.0,1.0,0.0,H,1,0,6,4,0,0,27,45,0,2,1,7,0,1,27,45
21/02/16,2015,Platanias,Panetolikos,1.75,3.3,5.25,1.0,1.0,D,1,3,5,8,0,1,36,27,1,3,3,7,0,0,36,27
21/02/16,2015,Panathinaikos,PAOK,1.75,3.3,5.25,2.0,2.0,D,2,2,6,6,0,1,60,20,1,2,4,4,0,0,60,20
21/02/16,2015,Olympiakos,Atromitos,1.29,5.0,11.0,4.0,0.0,H,5,0,9,2,0,0,100,0,0,1,5,6,0,0,100,0
20/02/16,2015,Levadeiakos,Kallonis,1.5,3.8,7.5,1.0,0.0,H,0,1,3,5,0,0,18,55,0,5,1,10,0,1,18,55
20/02/16,2015,Iraklis,AEK,4.75,3.2,1.85,1.0,1.0,D,3,0,5,0,1,0,40,40,3,1,8,3,1,0,40,40
20/02/16,2015,Asteras Tripolis,Giannina,1.57,3.6,6.5,0.0,0.0,D,4,1,11,3,1,0,60,20,2,3,4,6,0,0,60,20
17/02/16,2015,Levadeiakos,Atromitos,2.75,2.88,2.5,1.0,1.0,D,1,1,3,4,0,0,20,50,0,2,4,7,0,0,20,50
15/02/16,2015,Xanthi,Asteras Tripolis,2.2,3.0,3.6,0.0,0.0,D,1,1,6,6,0,0,30,40,0,4,1,7,0,0,30,40
14/02/16,2015,PAOK,Iraklis,1.4,4.0,10.0,0.0,1.0,A,4,0,9,4,0,0,55,36,1,3,3,7,0,0,55,36
14/02/16,2015,Panetolikos,Levadeiakos,1.91,3.1,4.5,2.0,0.0,H,4,0,8,3,0,0,50,20,2,3,5,8,0,0,50,20
14/02/16,2015,Kallonis,Panionios,3.4,3.0,2.3,1.0,1.0,D,1,3,5,9,0,0,20,30,1,3,2,5,0,0,20,30
14/02/16,2015,Giannina,Panathinaikos,4.0,3.2,2.0,0.0,3.0,A,1,3,3,7,0,1,45,18,4,1,8,3,0,0,45,18
13/02/16,2015,Panthrakikos,Platanias,3.0,3.0,2.5,0.0,2.0,A,1,3,5,7,0,0,10,30,1,2,3,3,0,0,10,30
13/02/16,2015,Atromitos,Veria,1.53,3.5,7.5,0.0,0.0,D,3,1,3,2,0,0,36,9,0,3,2,8,0,1,36,9
13/02/16,2015,AEK,Olympiakos,3.5,3.1,2.2,1.0,0.0,H,4,1,10,3,2,0,82,0,4,0,13,5,1,0,82,0
08/02/16,2015,Panionios,Panetolikos,2.1,3.1,3.75,2.0,0.0,H,2,1,5,4,0,0,50,30,1,3,3,7,0,0,50,30
07/02/16,2015,Veria,Kallonis,1.75,3.3,5.25,2.0,0.0,H,1,2,1,2,0,0,10,30,0,5,1,11,0,2,10,30
07/02/16,2015,Olympiakos,PAOK,1.33,5.0,9.0,1.0,0.0,H,5,0,10,2,0,0,100,0,1,2,5,5,0,0,100,0
07/02/16,2015,Iraklis,Giannina,2.3,3.0,3.4,1.0,0.0,H,3,0,6,0,1,0,33,44,2,3,5,7,0,0,33,44
07/02/16,2015,Atromitos,AEK,3.5,3.0,2.25,1.0,0.0,H,2,2,3,4,0,0,30,10,3,0,8,2,1,0,30,10
06/02/16,2015,Platanias,Asteras Tripolis,2.38,3.0,3.25,2.0,0.0,H,0,3,3,8,0,1,30,30,0,4,2,8,0,0,30,30
06/02/16,2015,Panathinaikos,Xanthi,1.5,3.6,8.0,0.0,1.0,A,2,1,6,5,0,1,67,22,0,3,4,7,0,0,67,22
06/02/16,2015,Levadeiakos,Panthrakikos,1.73,3.4,5.25,1.0,1.0,D,1,1,3,4,0,0,22,44,1,2,2,7,0,1,22,44
31/01/16,2015,Xanthi,Iraklis,1.73,3.3,5.5,2.0,0.0,H,1,1,6,6,0,0,22,44,1,2,3,5,0,0,22,44
31/01/16,2015,Platanias,Panathinaikos,4.2,3.2,1.95,2.0,3.0,A,1,2,3,6,0,1,33,33,3,2,5,2,0,0,33,33
31/01/16,2015,Giannina,Olympiakos,9.5,4.33,1.36,0.0,3.0,A,2,2,5,5,0,0,50,20,4,0,13,5,1,0,50,20
31/01/16,2015,Asteras Tripolis,Levadeiakos,1.53,3.75,7.0,2.0,0.0,H,4,1,11,4,1,0,56,22,2,2,5,6,0,0,56,22
31/01/16,2015,AEK,Veria,1.2,6.5,13.0,3.0,0.0,H,4,1,9,3,1,0,80,0,0,2,3,6,0,0,80,0
30/01/16,2015,PAOK,Atromitos,1.67,3.5,5.5,1.0,1.0,D,4,0,8,3,0,0,60,30,1,2,4,6,0,0,60,30
30/01/16,2015,Panthrakikos,Panionios,2.6,2.9,3.0,0.0,1.0,A,1,2,5,6,0,0,11,33,1,3,3,5,0,0,11,33
30/01/16,2015,Panetolikos,Kallonis,1.4,4.5,8.0,1.0,0.0,H,3,1,8,5,0,0,44,22,0,5,2,12,0,2,44,22
25/01/16,2015,Iraklis,Platanias,2.3,3.0,3.4,0.0,0.0,D,3,0,9,3,1,0,38,38,2,2,5,4,0,0,38,38
24/01/16,2015,Veria,Panetolikos,2.5,3.0,3.0,0.0,1.0,A,1,2,1,3,0,0,11,33,0,3,2,7,0,0,11,33
24/01/16,2015,Levadeiakos,Panathinaikos,4.0,3.2,2.0,0.0,2.0,A,1,1,3,4,0,0,25,50,3,2,5,3,0,0,25,50
24/01/16,2015,Atromitos,Giannina,1.57,3.6,5.5,0.0,2.0,A,2,2,4,4,0,0,33,11,1,4,4,10,0,0,33,11
24/01/16,2015,AEK,PAOK,2.15,3.0,3.75,1.0,0.0,H,3,2,8,4,1,0,78,0,1,1,8,7,0,0,78,0
23/01/16,2015,Panionios,Asteras Tripolis,2.4,3.0,3.2,0.0,0.0,D,3,1,7,5,0,0,56,22,1,4,3,8,0,0,56,22
23/01/16,2015,Olympiakos,Xanthi,1.13,9.0,15.0,1.0,0.0,H,5,0,13,2,1,0,100,0,0,2,4,6,0,0,100,0
23/01/16,2015,Kallonis,Panthrakikos,2.9,2.9,2.7,2.0,0.0,H,0,3,3,9,0,0,11,33,1,1,5,8,0,1,11,33
20/01/16,2015,Xanthi,PAOK,3.5,3.1,2.2,1.0,1.0,D,2,1,8,6,0,0,25,38,2,1,9,7,0,0,25,38
18/01/16,2015,Platanias,Olympiakos,15.0,5.5,1.22,1.0,1.0,D,2,2,4,6,0,1,38,25,5,0,14,4,1,0,38,25
17/01/16,2015,PAOK,Veria,1.2,6.0,15.0,2.0,1.0,H,3,0,9,5,0,0,56,33,1,1,3,4,0,0,56,33
17/01/16,2015,Panathinaikos,Panionios,1.5,3.8,7.5,0.0,0.0,D,3,1,9,6,0,1,75,12,2,3,8,6,1,0,75,12
17/01/16,2015,Giannina,AEK,4.0,3.1,2.05,0.0,2.0,A,3,1,7,3,0,0,56,22,2,1,6,6,1,1,56,22
17/01/16,2015,Asteras Tripolis,Kallonis,1.3,5.0,9.5,3.0,1.0,H,3,1,9,4,1,0,50,25,0,5,2,11,0,2,50,25
16/01/16,2015,Xanthi,Atromitos,2.5,2.88,3.2,2.0,2.0,D,2,2,6,5,0,0,29,29,1,3,2,5,0,0,29,29
16/01/16,2015,Panthrakikos,Panetolikos,2.15,3.0,3.75,0.0,0.0,D,1,3,6,9,0,0,12,25,0,4,3,10,0,0,12,25
16/01/16,2015,Levadeiakos,Iraklis,1.91,3.1,4.5,1.0,1.0,D,1,1,4,5,0,0,29,43,1,3,2,6,0,0,29,43
11/01/16,2015,Kallonis,Panathinaikos,8.5,5.0,1.33,0.0,2.0,A,0,3,3,8,0,0,12,38,2,3,4,6,0,0,12,38
10/01/16,2015,PAOK,Giannina,1.4,4.2,9.0,3.0,1.0,H,3,0,9,5,0,0,50,38,1,4,4,12,0,1,50,38
10/01/16,2015,Panionios,Iraklis,1.91,3.2,4.33,1.0,0.0,H,2,2,6,6,0,0,50,25,1,3,3,10,0,1,50,25
10/01/16,2015,Panetolikos,Asteras Tripolis,2.88,3.0,2.63,2.0,1.0,H,2,2,7,9,0,1,38,25,2,3,4,7,0,0,38,25
10/01/16,2015,Olympiakos,Levadeiakos,1.13,8.0,19.0,3.0,1.0,H,5,0,15,2,2,0,100,0,3,1,7,4,0,0,100,0
09/01/16,2015,Veria,Panthrakikos,1.85,3.3,4.5,0.0,0.0,D,1,3,1,4,0,0,12,25,1,2,5,10,0,1,12,25
09/01/16,2015,Atromitos,Platanias,1.85,3.25,4.6,0.0,0.0,D,2,3,5,6,0,0,38,0,2,2,6,5,0,0,38,0
09/01/16,2015,AEK,Xanthi,1.36,4.33,10.0,2.0,1.0,H,3,2,11,4,2,0,75,0,0,1,4,5,0,0,75,0
04/01/16,2015,Panathinaikos,Panetolikos,1.29,4.75,13.0,4.0,2.0,H,3,1,6,4,0,1,71,14,0,3,3,8,0,0,71,14
03/01/16,2015,Platanias,AEK,3.4,3.0,2.3,0.0,3.0,A,3,1,8,3,1,0,43,29,2,1,5,7,0,1,43,29
03/01/16,2015,Panionios,Olympiakos,15.0,5.0,1.25,1.0,3.0,A,3,1,7,3,0,0,57,29,5,0,13,4,1,0,57,29
02/01/16,2015,Iraklis,Kallonis,1.44,3.8,9.0,3.0,0.0,H,2,0,7,4,0,0,29,43,0,5,2,10,0,1,29,43
02/01/16,2015,Giannina,Veria,1.91,3.25,4.33,2.0,0.0,H,2,2,6,5,0,0,50,25,2,0,4,2,0,0,50,25
02/01/16,2015,Asteras Tripolis,Panthrakikos,1.57,3.5,7.0,4.0,0.0,H,2,1,6,5,0,0,43,29,1,2,5,10,0,1,43,29
21/12/15,2015,AEK,Levadeiakos,1.3,5.0,10.0,1.0,2.0,A,4,1,11,2,2,0,86,0,2,2,5,6,0,1,86,0
20/12/15,2015,PAOK,Platanias,1.4,4.5,7.5,1.0,0.0,H,2,1,8,7,0,0,43,43,2,2,6,5,0,0,43,43
20/12/15,2015,Panthrakikos,Panathinaikos,5.5,3.3,1.73,1.0,0.0,H,0,3,5,9,0,0,0,29,3,2,5,5,0,0,0,29
20/12/15,2015,Panetolikos,Iraklis,2.38,3.1,3.1,2.0,0.0,H,1,2,6,10,0,1,29,29,1,2,5,10,0,1,29,29
20/12/15,2015,Giannina,Xanthi,2.1,3.1,3.75,1.0,1.0,D,2,2,7,6,0,0,57,14,0,1,4,5,0,0,57,14
19/12/15,2015,Veria,Asteras Tripolis,3.1,3.1,2.38,1.0,0.0,H,0,4,1,6,0,0,0,29,2,3,5,8,0,0,0,29
19/12/15,2015,Kallonis,Olympiakos,21.0,8.0,1.13,0.0,2.0,A,1,2,8,7,1,0,14,43,5,0,13,4,1,0,14,43
19/12/15,2015,Atromitos,Panionios,1.83,3.4,4.5,1.0,0.0,H,1,4,5,8,0,0,29,0,2,3,9,7,1,0,29,0
14/12/15,2015,Levadeiakos,PAOK,5.25,3.75,1.65,0.0,0.0,D,2,1,6,6,0,0,33,33,3,1,12,7,1,0,33,33
13/12/15,2015,Xanthi,Veria,1.95,3.3,4.0,1.0,1.0,D,2,3,6,7,0,0,33,17,2,0,4,2,0,0,33,17
13/12/15,2015,Panathinaikos,Asteras Tripolis,1.67,3.6,5.25,2.0,0.0,H,3,1,7,4,1,1,67,17,2,2,6,7,0,0,67,17
13/12/15,2015,Olympiakos,Panetolikos,1.18,7.0,13.0,1.0,0.0,H,5,0,17,3,2,0,100,0,0,3,4,12,0,1,100,0
13/12/15,2015,Atromitos,Kallonis,1.4,4.33,8.5,1.0,0.0,H,0,5,4,9,0,0,17,0,0,4,2,9,0,1,17,0
12/12/15,2015,Platanias,Giannina,2.1,3.25,3.5,0.0,1.0,A,3,0,8,2,1,0,50,33,0,5,4,15,0,1,50,33
12/12/15,2015,Panionios,AEK,3.4,3.4,2.1,1.0,1.0,D,3,1,7,3,0,0,67,17,2,2,5,8,0,1,67,17
12/12/15,2015,Iraklis,Panthrakikos,1.8,3.5,4.5,0.0,0.0,D,2,1,7,5,0,0,33,33,1,2,6,11,0,1,33,33
07/12/15,2015,Panetolikos,Atromitos,2.55,3.2,2.75,1.0,1.0,D,2,2,6,9,0,1,33,17,1,4,1,5,0,0,33,17
06/12/15,2015,Veria,Panathinaikos,5.0,3.4,1.75,0.0,1.0,A,0,4,1,8,0,1,0,33,2,3,4,6,0,0,0,33
06/12/15,2015,PAOK,Panionios,1.5,3.8,7.5,2.0,1.0,H,2,1,8,7,0,0,33,50,3,2,9,5,1,0,33,50
06/12/15,2015,Giannina,Levadeiakos,1.83,3.5,4.33,0.0,1.0,A,3,1,8,5,0,0,67,17,2,2,5,6,0,1,67,17
06/12/15,2015,AEK,Kallonis,1.17,6.5,19.0,3.0,0.0,H,4,1,11,3,1,0,83,0,0,4,2,10,0,1,83,0
05/12/15,2015,Xanthi,Platanias,1.75,3.4,5.0,0.0,2.0,A,2,2,6,5,0,0,40,20,1,3,5,8,0,0,40,20
05/12/15,2015,Panthrakikos,Olympiakos,9.0,6.0,1.25,3.0,4.0,A,0,3,2,7,0,0,0,33,5,0,12,2,1,0,0,33
05/12/15,2015,Asteras Tripolis,Iraklis,1.6,3.6,6.0,1.0,2.0,A,3,0,7,4,0,0,50,33,0,2,3,9,0,1,50,33
30/11/15,2015,Kallonis,PAOK,6.0,4.0,1.53,1.0,3.0,A,1,1,8,5,1,0,17,50,2,2,10,9,1,0,17,50
29/11/15,2015,Platanias,Veria,1.91,3.4,4.0,0.0,0.0,D,3,1,9,4,1,0,60,20,3,0,6,2,0,0,60,20
29/11/15,2015,Olympiakos,Asteras Tripolis,1.25,5.75,11.0,3.0,1.0,H,5,0,17,2,3,0,100,0,3,1,7,4,0,0,100,0
29/11/15,2015,Levadeiakos,Xanthi,2.4,3.2,3.0,1.0,0.0,H,1,2,5,8,0,0,20,40,1,0,5,4,0,0,20,40
29/11/15,2015,AEK,Panetolikos,1.33,4.75,9.5,2.0,0.0,H,4,1,12,3,2,0,80,0,1,2,6,10,0,1,80,0
28/11/15,2015,Panionios,Giannina,2.1,3.3,3.5,2.0,0.0,H,3,1,6,3,0,0,60,20,0,4,5,14,0,1,60,20
28/11/15,2015,Iraklis,Panathinaikos,4.75,3.4,1.8,1.0,0.0,H,1,2,6,6,0,0,20,40,3,2,6,6,0,0,20,40
28/11/15,2015,Atromitos,Panthrakikos,1.44,4.0,8.0,1.0,2.0,A,1,4,4,7,0,0,20,0,0,3,4,11,0,1,20,0
23/11/15,2015,Veria,Iraklis,2.1,3.4,3.4,0.0,0.0,D,0,4,2,9,0,1,0,20,1,2,4,9,0,1,0,20
22/11/15,2015,Panthrakikos,AEK,7.5,3.75,1.5,1.0,2.0,A,0,3,1,7,0,0,0,40,1,2,3,7,0,1,0,40
21/11/15,2015,Panathinaikos,Olympiakos,3.6,3.3,2.05,0.0,3.0,A,4,0,11,1,2,0,80,20,5,0,11,2,0,0,80,20
21/11/15,2015,Asteras Tripolis,Atromitos,2.05,3.1,4.0,1.0,0.0,H,2,1,6,6,0,0,40,40,2,3,3,5,0,0,40,40
07/11/15,2015,Kallonis,Xanthi,2.9,3.1,2.5,2.0,2.0,D,1,2,6,4,1,0,20,40,1,0,3,2,0,0,20,40
10/05/15,2014,Platanias,Olympiakos,5.0,2.3,2.1,1.0,1.0,D,3,1,6,4,0,0,50,19,1,2,7,8,0,0,50,19
10/05/15,2014,Panthrakikos,Xanthi,1.17,6.0,11.0,2.0,0.0,H,3,1,9,5,1,0,50,44,2,3,5,6,1,0,50,44
10/05/15,2014,Panetolikos,Veria,1.44,4.0,6.5,2.0,0.0,H,3,2,7,2,1,0,56,19,2,3,8,9,1,1,56,19
10/05/15,2014,Panathinaikos,Giannina,1.4,4.2,7.0,3.0,1.0,H,4,0,11,6,0,0,88,6,2,1,8,3,2,0,88,6
10/05/15,2014,Kallonis,Atromitos,3.75,1.75,3.6,1.0,1.0,D,5,0,12,1,3,0,62,25,1,3,4,6,0,0,62,25
10/05/15,2014,Ergotelis,Levadeiakos,7.0,4.5,1.33,0.0,2.0,A,1,3,6,9,0,0,25,25,2,3,4,7,0,1,25,25
10/05/15,2014,Asteras Tripolis,Kerkyra,1.3,4.75,9.0,2.0,0.0,H,5,0,14,3,2,0,75,25,2,2,5,7,0,1,75,25
03/05/15,2014,Xanthi,Asteras Tripolis,2.4,3.1,2.7,0.0,0.0,D,2,1,5,2,1,0,50,38,0,3,2,10,0,1,50,38
03/05/15,2014,PAOK,Levadeiakos,1.4,4.0,7.0,1.0,0.0,H,2,0,4,2,0,0,62,25,2,2,4,6,0,1,62,25
03/05/15,2014,Olympiakos,Kallonis,1.08,9.0,17.0,5.0,0.0,H,5,0,14,0,3,0,88,6,0,5,2,11,0,1,88,6
03/05/15,2014,Kerkyra,Panathinaikos,3.4,3.1,2.0,1.0,1.0,D,3,1,9,2,2,0,56,19,2,3,6,7,0,0,56,19
03/05/15,2014,Giannina,Ergotelis,1.29,4.5,9.0,0.0,0.0,D,3,1,9,5,1,0,56,31,2,3,3,6,0,1,56,31
03/05/15,2014,Atromitos,Panionios,1.62,3.5,4.75,3.0,1.0,H,4,0,10,2,1,0,69,31,3,1,11,4,2,0,69,31
27/04/15,2014,Ergotelis,Kerkyra,4.33,3.8,1.67,1.0,2.0,A,2,2,8,9,0,0,27,27,1,2,3,6,0,1,27,27
26/04/15,2014,Platanias,Panetolikos,1.55,4.0,6.0,2.0,0.0,H,3,1,6,4,0,0,47,20,0,3,0,7,0,2,47,20
26/04/15,2014,PAOK,Giannina,1.33,4.33,11.0,1.0,1.0,D,2,1,4,3,0,0,67,20,3,1,9,3,2,0,67,20
26/04/15,2014,Panionios,Olympiakos,5.0,3.75,1.67,2.0,2.0,D,3,0,8,2,1,0,53,33,2,2,7,6,0,0,53,33
