Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result
12/01/2020,2019,Asteras Tripolis,OFI Crete,2.25,3.2,3.3,2.0,0.0,H
12/01/2020,2019,Lamia,Olympiakos,10.0,4.75,1.33,0.0,4.0,A
12/01/2020,2019,Panathinaikos,Panionios,1.4,4.0,10.0,3.0,0.0,H
12/01/2020,2019,PAOK,AEK,1.5,4.6,5.5,1.0,0.0,H
18/01/2020,2019,Panionios,OFI Crete,3.1,3.1,2.4,1.0,2.0,A
18/01/2020,2019,Panetolikos,Lamia,2.37,3.0,3.25,1.0,1.0,D
19/01/2020,2019,Xanthi,Panathinaikos,4.33,3.0,2.0,0.0,1.0,A
19/01/2020,2019,AEK,Larisa,1.4,4.33,8.0,3.0,0.0,H
19/01/2020,2019,Atromitos,Volos NFC,1.5,3.6,7.5,0.0,0.0,D
19/01/2020,2019,PAOK,Asteras Tripolis,1.2,6.0,17.0,3.0,1.0,H
19/01/2020,2019,Olympiakos,Aris,1.22,5.5,16.0,4.0,2.0,H
22/01/2020,2019,Larisa,Panetolikos,1.75,3.5,4.75,2.0,2.0,D
22/01/2020,2019,OFI Crete,Olympiakos,6.5,3.5,1.6,0.0,1.0,A
22/01/2020,2019,Volos NFC,AEK,5.25,3.6,1.7,1.0,3.0,A
22/01/2020,2019,Panathinaikos,Atromitos,1.7,3.5,5.25,3.0,0.0,H
23/01/2020,2019,Asteras Tripolis,Panionios,1.57,3.5,7.0,2.0,0.0,H
23/01/2020,2019,Lamia,PAOK,8.0,4.5,1.4,0.0,1.0,A
23/01/2020,2019,Aris,Xanthi,1.44,3.8,9.0,1.0,0.0,H
25/01/2020,2019,Larisa,Panathinaikos,3.4,3.1,2.25,0.0,2.0,A
26/01/2020,2019,Panionios,Atromitos,2.9,3.3,2.4,1.0,0.0,H
26/01/2020,2019,Xanthi,OFI Crete,2.62,3.2,2.5,2.0,2.0,D
26/01/2020,2019,Panetolikos,Aris,3.75,3.1,2.1,2.0,0.0,H
26/01/2020,2019,AEK,Olympiakos,3.25,3.2,2.2,0.0,0.0,D
27/01/2020,2019,PAOK,Volos NFC,1.1,8.5,15.0,1.0,0.0,H
27/01/2020,2019,Lamia,Asteras Tripolis,2.25,3.0,3.2,1.0,1.0,D
01/02/2020,2019,OFI Crete,Larisa,1.9,3.3,4.2,0.0,0.0,D
01/02/2020,2019,Volos NFC,Lamia,2.2,3.2,3.4,1.0,0.0,H
01/02/2020,2019,Olympiakos,Xanthi,1.12,8.0,21.0,3.0,1.0,H
02/02/2020,2019,Aris,Panionios,1.4,4.2,9.0,2.0,0.0,H
02/02/2020,2019,Asteras Tripolis,Panetolikos,1.72,3.4,5.25,2.0,1.0,H
02/02/2020,2019,Atromitos,AEK,4.2,3.1,2.0,0.0,1.0,A
02/02/2020,2019,Panathinaikos,PAOK,3.75,3.1,2.1,2.0,0.0,H
08/02/2020,2019,Panionios,Xanthi,2.1,3.25,3.5,0.0,0.0,D
08/02/2020,2019,Lamia,Larisa,2.45,3.1,3.0,0.0,0.0,D
09/02/2020,2019,Asteras Tripolis,Aris,2.5,3.0,3.0,1.0,1.0,D
09/02/2020,2019,Atromitos,Olympiakos,9.5,4.5,1.36,0.0,1.0,A
09/02/2020,2019,PAOK,OFI Crete,1.16,7.5,13.0,4.0,0.0,H
09/02/2020,2019,AEK,Panathinaikos,1.75,3.4,5.0,1.0,0.0,H
10/02/2020,2019,Panetolikos,Volos NFC,1.85,3.5,4.2,1.0,1.0,D
15/02/2020,2019,Larisa,PAOK,9.5,4.2,1.4,1.0,2.0,A
15/02/2020,2019,Olympiakos,Panionios,1.1,9.0,21.0,4.0,0.0,H
16/02/2020,2019,Panathinaikos,Panetolikos,1.36,4.5,9.0,3.0,1.0,H
16/02/2020,2019,Volos NFC,Asteras Tripolis,2.75,3.1,2.62,0.0,1.0,A
16/02/2020,2019,Xanthi,Lamia,2.1,3.1,3.8,0.0,0.0,D
16/02/2020,2019,Aris,AEK,2.9,3.1,2.5,0.0,1.0,A
17/02/2020,2019,OFI Crete,Atromitos,1.85,3.3,4.5,1.0,0.0,H
22/02/2020,2019,Asteras Tripolis,Panathinaikos,2.87,3.1,2.55,1.0,1.0,D
22/02/2020,2019,Lamia,Aris,4.0,3.2,2.0,2.0,2.0,D
23/02/2020,2019,Panetolikos,Panionios,1.83,3.4,4.5,1.0,0.0,H
23/02/2020,2019,Atromitos,Xanthi,1.8,3.2,5.0,1.0,0.0,H
23/02/2020,2019,Volos NFC,Larisa,2.75,3.0,2.75,0.0,0.0,D
23/02/2020,2019,AEK,OFI Crete,1.44,4.0,9.5,3.0,0.0,H
23/02/2020,2019,PAOK,Olympiakos,2.15,3.2,3.5,0.0,1.0,A
01/03/2020,2019,Aris,Atromitos,2.0,3.3,3.2,1.0,2.0,A
01/03/2020,2019,Larisa,Asteras Tripolis,3.8,3.5,1.83,3.0,0.0,H
01/03/2020,2019,OFI Crete,Lamia,1.2,6.0,11.0,3.0,0.0,H
01/03/2020,2019,Olympiakos,Panetolikos,1.08,11.0,13.0,2.0,0.0,H
01/03/2020,2019,Panathinaikos,Volos NFC,1.36,4.5,7.0,4.0,1.0,H
01/03/2020,2019,Panionios,AEK,5.5,3.8,1.53,1.0,1.0,D
01/03/2020,2019,Xanthi,PAOK,11.0,8.0,1.14,1.0,1.0,D
06/06/2020,2019,Panionios,Volos NFC,2.05,3.4,3.6,1.0,0.0,H
06/06/2020,2019,Aris,OFI Crete,1.72,3.4,5.0,3.0,1.0,H
07/06/2020,2019,Larisa,Asteras Tripolis,2.5,3.0,3.0,1.0,2.0,A
07/06/2020,2019,PAOK,Olympiakos,2.5,3.1,2.9,0.0,1.0,A
07/06/2020,2019,AEK,Panathinaikos,1.61,3.6,6.0,1.0,1.0,D
08/06/2020,2019,Lamia,Panetolikos,2.37,3.0,3.25,2.0,0.0,H
13/06/2020,2019,Volos NFC,Xanthi,4.33,3.4,1.85,1.0,0.0,H
13/06/2020,2019,Atromitos,Lamia,1.72,3.4,5.25,1.0,1.0,D
13/06/2020,2019,Panathinaikos,PAOK,3.4,3.75,2.0,0.0,0.0,D
14/06/2020,2019,OFI Crete,AEK,5.25,3.1,1.8,0.0,2.0,A
14/06/2020,2019,Olympiakos,Aris,1.2,5.5,13.0,3.0,1.0,H
15/06/2020,2019,Asteras Tripolis,Panionios,1.9,3.4,4.0,0.0,0.0,D
15/06/2020,2019,Panetolikos,Larisa,2.0,3.2,4.0,3.0,0.0,H
20/06/2020,2019,PAOK,OFI Crete,1.14,7.5,12.0,3.0,1.0,H
20/06/2020,2019,AEK,Aris,1.36,4.5,9.0,2.0,2.0,D
21/06/2020,2019,Asteras Tripolis,Atromitos,2.05,3.3,3.25,1.0,1.0,D
21/06/2020,2019,Xanthi,Panetolikos,2.1,3.1,3.4,1.0,1.0,D
21/06/2020,2019,Olympiakos,Panathinaikos,1.5,3.8,5.75,3.0,0.0,H
22/06/2020,2019,Larisa,Volos NFC,1.9,3.3,3.75,3.0,1.0,H
22/06/2020,2019,Lamia,Panionios,2.4,3.0,2.9,0.0,1.0,A
24/06/2020,2019,Xanthi,Atromitos,2.45,3.1,3.0,1.0,0.0,H
27/06/2020,2019,Panionios,Xanthi,2.37,3.2,3.0,2.0,1.0,H
27/06/2020,2019,OFI Crete,Panathinaikos,2.45,3.25,2.87,0.0,0.0,D
28/06/2020,2019,Aris,PAOK,3.3,3.3,2.2,0.0,2.0,A
28/06/2020,2019,Panetolikos,Asteras Tripolis,1.65,3.6,5.75,1.0,1.0,D
28/06/2020,2019,AEK,Olympiakos,3.75,3.3,2.0,1.0,2.0,A
29/06/2020,2019,Volos NFC,Lamia,2.6,3.0,2.87,0.0,0.0,D
29/06/2020,2019,Atromitos,Larisa,1.8,3.5,4.5,3.0,0.0,H
01/07/2020,2019,Panathinaikos,Aris,1.57,3.75,5.25,2.0,0.0,H
01/07/2020,2019,PAOK,AEK,2.0,3.3,3.4,0.0,2.0,A
01/07/2020,2019,Olympiakos,OFI Crete,1.16,6.0,15.0,2.0,1.0,H
04/07/2020,2019,Asteras Tripolis,Volos NFC,1.7,3.5,4.75,4.0,0.0,H
04/07/2020,2019,OFI Crete,PAOK,6.0,4.33,1.44,2.0,2.0,D
05/07/2020,2019,Aris,AEK,6.5,4.0,1.5,1.0,4.0,A
05/07/2020,2019,Panathinaikos,Olympiakos,5.25,4.0,1.57,0.0,0.0,D
06/07/2020,2019,Lamia,Xanthi,3.5,3.2,2.0,0.0,0.0,D
06/07/2020,2019,Larisa,Panionios,6.0,3.6,1.53,0.0,0.0,D
06/07/2020,2019,Atromitos,Panetolikos,2.7,3.0,2.6,2.0,2.0,D
08/07/2020,2019,Aris,Olympiakos,15.0,6.0,1.2,2.0,4.0,A
08/07/2020,2019,PAOK,Panathinaikos,1.33,4.75,10.0,0.0,0.0,D
08/07/2020,2019,AEK,OFI Crete,1.18,5.75,13.0,2.0,0.0,H
11/07/2020,2019,Lamia,Larisa,2.25,3.6,2.9,0.0,0.0,D
11/07/2020,2019,Panionios,Panetolikos,1.85,3.3,4.75,0.0,2.0,A
11/07/2020,2019,Volos NFC,Atromitos,3.6,3.6,1.95,2.0,3.0,A
11/07/2020,2019,Xanthi,Asteras Tripolis,1.61,3.6,6.0,1.0,2.0,A
11/07/2020,2019,OFI Crete,Aris,1.61,4.0,5.25,0.0,1.0,A
12/07/2020,2019,Panathinaikos,AEK,3.5,3.5,2.0,1.0,3.0,A
12/07/2020,2019,Olympiakos,PAOK,1.55,4.33,5.25,0.0,1.0,A
15/07/2020,2019,Aris,Panathinaikos,2.87,3.4,2.37,0.0,1.0,A
15/07/2020,2019,OFI Crete,Olympiakos,6.5,4.5,1.45,1.0,3.0,A
15/07/2020,2019,AEK,PAOK,2.25,3.3,3.2,0.0,0.0,D
18/07/2020,2019,Asteras Tripolis,Lamia,1.5,3.9,5.25,1.0,1.0,D
18/07/2020,2019,Atromitos,Panionios,3.2,3.3,2.0,0.0,0.0,D
18/07/2020,2019,Larisa,Xanthi,2.87,3.2,2.2,0.0,0.0,D
18/07/2020,2019,Panetolikos,Volos NFC,1.8,2.7,5.5,1.0,0.0,H
19/07/2020,2019,Olympiakos,AEK,,,,3.0,0.0,H
19/07/2020,2019,Panathinaikos,OFI Crete,,,,3.0,2.0,H
19/07/2020,2019,PAOK,Aris,,,,0.0,0.0,D
11/09/2020,2020,Aris,Lamia,1.5,4.0,7.0,3.0,1.0,H
11/09/2020,2020,PAOK,Larisa,1.2,6.0,15.0,1.0,0.0,H
12/09/2020,2020,OFI Crete,Panetolikos,1.72,3.4,4.5,1.0,1.0,D
13/09/2020,2020,Atromitos,Volos NFC,1.61,3.6,5.0,0.0,2.0,A
13/09/2020,2020,Asteras Tripolis,Panathinaikos,2.7,3.1,2.5,1.0,0.0,H
18/09/2020,2020,PAOK,Atromitos,1.4,4.0,7.0,1.0,1.0,D
18/09/2020,2020,Olympiakos,Asteras Tripolis,1.2,6.0,13.0,3.0,0.0,H
19/09/2020,2020,Panetolikos,AEK,7.0,3.75,1.53,0.0,2.0,A
20/09/2020,2020,Lamia,OFI Crete,2.75,3.1,2.62,1.0,2.0,A
20/09/2020,2020,Volos NFC,Aris,3.75,3.1,2.1,0.0,1.0,A
26/09/2020,2020,Volos NFC,PAOK,11.0,5.75,1.25,0.0,0.0,D
26/09/2020,2020,Olympiakos,Panetolikos,1.25,5.75,11.0,2.0,0.0,H
27/09/2020,2020,Aris,Giannina,1.53,3.8,6.5,2.0,2.0,D
27/09/2020,2020,OFI Crete,Atromitos,2.25,3.0,3.5,2.0,2.0,D
27/09/2020,2020,AEK,Lamia,1.28,5.5,9.0,3.0,0.0,H
28/09/2020,2020,Larisa,Panathinaikos,3.4,3.2,2.2,1.0,1.0,D
03/10/2020,2020,Panetolikos,Asteras Tripolis,2.45,3.25,2.87,1.0,1.0,D
04/10/2020,2020,Panathinaikos,Aris,1.95,3.3,4.0,0.0,1.0,A
04/10/2020,2020,Apollon,Larisa,2.62,3.1,2.8,1.0,0.0,H
04/10/2020,2020,PAOK,OFI Crete,1.25,5.5,12.0,3.0,0.0,H
04/10/2020,2020,Giannina,Olympiakos,8.0,4.75,1.36,1.0,1.0,D
04/10/2020,2020,Atromitos,AEK,3.75,3.4,2.0,1.0,0.0,H
05/10/2020,2020,Lamia,Volos NFC,2.4,3.1,3.0,1.0,2.0,A
17/10/2020,2020,Volos NFC,Giannina,2.2,3.1,3.25,2.0,1.0,H
17/10/2020,2020,Aris,Apollon,1.55,3.6,5.75,1.0,0.0,H
17/10/2020,2020,Olympiakos,Atromitos,1.28,4.75,10.0,4.0,0.0,H
18/10/2020,2020,OFI Crete,Panathinaikos,3.0,3.25,2.2,2.0,2.0,D
18/10/2020,2020,Larisa,Asteras Tripolis,2.37,3.2,2.8,1.0,3.0,A
18/10/2020,2020,AEK,PAOK,2.87,3.0,2.45,1.0,1.0,D
19/10/2020,2020,Lamia,Panetolikos,2.3,3.1,3.3,0.0,0.0,D
21/10/2020,2020,Apollon,Giannina,2.4,2.9,3.25,1.0,2.0,A
24/10/2020,2020,Panathinaikos,Volos NFC,1.5,4.0,7.0,1.0,1.0,D
25/10/2020,2020,Asteras Tripolis,OFI Crete,2.05,3.5,3.5,1.0,0.0,H
25/10/2020,2020,Giannina,AEK,5.5,3.5,1.66,0.0,1.0,A
26/10/2020,2020,Atromitos,Panetolikos,1.85,3.5,4.2,2.0,0.0,H
31/10/2020,2020,Olympiakos,Apollon,1.12,8.5,17.0,2.0,0.0,H
31/10/2020,2020,Atromitos,Giannina,1.85,3.0,5.25,0.0,2.0,A
31/10/2020,2020,Volos NFC,Larisa,2.3,2.9,3.6,1.0,1.0,D
31/10/2020,2020,Lamia,Panathinaikos,5.0,2.9,1.9,0.0,2.0,A
01/11/2020,2020,Aris,Asteras Tripolis,1.83,3.2,4.75,1.0,0.0,H
01/11/2020,2020,Panetolikos,PAOK,,,,1.0,3.0,A
01/11/2020,2020,AEK,OFI Crete,1.33,5.0,9.0,2.0,1.0,H
03/11/2020,2020,Panathinaikos,Apollon,1.4,4.33,9.0,1.0,0.0,H
04/11/2020,2020,Giannina,Larisa,1.8,3.6,4.33,1.0,2.0,A
07/11/2020,2020,Giannina,Panetolikos,1.9,3.1,4.5,0.0,0.0,D
07/11/2020,2020,Panathinaikos,Atromitos,1.75,3.6,4.75,0.0,1.0,A
08/11/2020,2020,OFI Crete,Olympiakos,8.0,5.25,1.33,0.0,2.0,A
08/11/2020,2020,Apollon,PAOK,7.0,4.75,1.4,1.0,3.0,A
21/11/2020,2020,Lamia,Asteras Tripolis,3.4,3.0,2.25,2.0,2.0,D
21/11/2020,2020,Atromitos,Apollon,1.8,3.25,5.0,2.0,2.0,D
21/11/2020,2020,Olympiakos,Panathinaikos,1.5,4.2,6.5,1.0,0.0,H
22/11/2020,2020,AEK,Larisa,1.25,5.5,11.0,4.0,1.0,H
22/11/2020,2020,Panetolikos,Aris,3.25,3.1,2.3,0.0,1.0,A
22/11/2020,2020,PAOK,Giannina,1.25,5.5,12.0,2.0,1.0,H
23/11/2020,2020,Volos NFC,OFI Crete,2.5,3.3,2.75,1.0,4.0,A
25/11/2020,2020,Asteras Tripolis,Apollon,1.55,4.0,6.0,0.0,0.0,D
28/11/2020,2020,Larisa,Atromitos,2.87,3.1,2.45,0.0,0.0,D
28/11/2020,2020,Aris,Olympiakos,5.25,4.2,1.57,1.0,2.0,A
29/11/2020,2020,Panathinaikos,Panetolikos,1.36,4.5,9.5,2.0,1.0,H
29/11/2020,2020,OFI Crete,Giannina,2.1,3.4,3.3,2.0,1.0,H
29/11/2020,2020,Lamia,PAOK,9.0,4.5,1.36,0.0,2.0,A
29/11/2020,2020,Asteras Tripolis,AEK,4.0,3.3,1.95,1.0,2.0,A
30/11/2020,2020,Apollon,Volos NFC,2.3,3.25,3.1,3.0,3.0,D
02/12/2020,2020,Larisa,Aris,2.9,2.8,2.75,0.0,3.0,A
05/12/2020,2020,Atromitos,Aris,2.5,3.0,3.0,2.0,2.0,D
05/12/2020,2020,Olympiakos,Volos NFC,1.16,7.5,13.0,4.0,1.0,H
06/12/2020,2020,OFI Crete,Apollon,1.75,3.6,4.5,0.0,2.0,A
06/12/2020,2020,Giannina,Lamia,1.8,3.4,4.75,2.0,0.0,H
06/12/2020,2020,PAOK,Asteras Tripolis,1.28,5.5,10.0,2.0,0.0,H
06/12/2020,2020,AEK,Panathinaikos,1.85,3.4,4.2,1.0,2.0,A
07/12/2020,2020,Panetolikos,Larisa,2.45,3.0,3.1,2.0,1.0,H
09/12/2020,2020,Asteras Tripolis,Volos NFC,1.7,3.3,5.5,1.0,1.0,D
12/12/2020,2020,Larisa,OFI Crete,2.62,3.2,2.8,0.0,1.0,A
12/12/2020,2020,Panathinaikos,Giannina,1.55,4.0,6.0,2.0,0.0,H
13/12/2020,2020,Lamia,Olympiakos,17.0,5.5,1.2,0.0,6.0,A
13/12/2020,2020,Apollon,AEK,7.0,3.75,1.53,3.0,4.0,A
13/12/2020,2020,Volos NFC,Panetolikos,2.15,3.0,3.75,0.0,0.0,D
13/12/2020,2020,Aris,PAOK,3.2,3.25,2.25,1.0,0.0,H
14/12/2020,2020,Asteras Tripolis,Atromitos,2.2,3.0,3.6,2.0,0.0,H
16/12/2020,2020,AEK,Olympiakos,4.0,3.1,2.05,1.0,1.0,D
19/12/2020,2020,Panetolikos,Apollon,2.3,3.1,3.2,0.0,1.0,A
19/12/2020,2020,OFI Crete,Aris,2.9,3.1,2.5,0.0,3.0,A
20/12/2020,2020,Olympiakos,Larisa,1.16,7.5,13.0,5.0,1.0,H
20/12/2020,2020,PAOK,Panathinaikos,1.6,3.75,6.0,2.0,1.0,H
21/12/2020,2020,Giannina,Asteras Tripolis,2.5,2.9,3.1,2.0,2.0,D
21/12/2020,2020,AEK,Volos NFC,1.33,5.0,8.5,2.0,2.0,D
03/01/2021,2020,Panathinaikos,Asteras Tripolis,1.83,3.6,4.33,0.0,0.0,D
03/01/2021,2020,Panetolikos,OFI Crete,2.9,2.9,2.7,2.0,1.0,H
03/01/2021,2020,Giannina,Apollon,1.9,3.25,4.2,1.0,3.0,A
03/01/2021,2020,Larisa,PAOK,9.0,4.2,1.4,1.0,1.0,D
03/01/2021,2020,Olympiakos,AEK,1.55,4.0,6.0,3.0,0.0,H
04/01/2021,2020,Volos NFC,Atromitos,2.75,3.2,2.6,1.0,0.0,H
04/01/2021,2020,Lamia,Aris,5.25,3.75,1.65,2.0,0.0,H
06/01/2021,2020,Apollon,Panathinaikos,3.4,3.5,2.1,0.0,1.0,A
06/01/2021,2020,AEK,Panetolikos,1.18,6.5,17.0,1.0,0.0,H
06/01/2021,2020,Larisa,Giannina,2.5,3.2,2.87,0.0,0.0,D
06/01/2021,2020,Asteras Tripolis,Olympiakos,7.5,4.2,1.4,0.0,4.0,A
07/01/2021,2020,Aris,Volos NFC,1.45,4.2,6.5,2.0,0.0,H
07/01/2021,2020,OFI Crete,Lamia,1.57,3.75,5.75,2.0,0.0,H
07/01/2021,2020,Atromitos,PAOK,5.25,3.6,1.65,3.0,2.0,H
09/01/2021,2020,Panetolikos,Olympiakos,9.0,5.5,1.3,1.0,2.0,A
10/01/2021,2020,PAOK,Volos NFC,1.14,7.5,17.0,3.0,1.0,H
10/01/2021,2020,Apollon,Asteras Tripolis,2.7,2.8,2.9,0.0,1.0,A
10/01/2021,2020,Atromitos,OFI Crete,2.0,3.1,4.33,0.0,0.0,D
10/01/2021,2020,Panathinaikos,Larisa,1.5,4.0,6.5,2.0,0.0,H
11/01/2021,2020,Giannina,Aris,3.2,3.1,2.3,0.0,0.0,D
11/01/2021,2020,Lamia,AEK,8.5,4.75,1.36,0.0,1.0,A
13/01/2021,2020,PAOK,Olympiakos,3.2,3.1,2.3,1.0,1.0,D
14/01/2021,2020,Aris,AEK,2.87,3.1,2.5,0.0,1.0,A
14/01/2021,2020,Atromitos,Lamia,1.57,3.6,6.5,2.0,1.0,H
16/01/2021,2020,Asteras Tripolis,Panetolikos,1.72,3.5,5.0,2.0,0.0,H
16/01/2021,2020,Larisa,Apollon,2.45,2.75,3.4,0.0,1.0,A
17/01/2021,2020,Olympiakos,Giannina,1.2,6.0,15.0,1.0,0.0,H
17/01/2021,2020,OFI Crete,PAOK,6.0,4.0,1.53,0.0,3.0,A
17/01/2021,2020,Volos NFC,Lamia,1.95,3.4,3.75,1.0,1.0,D
17/01/2021,2020,Aris,Panathinaikos,2.2,3.1,3.5,0.0,1.0,A
17/01/2021,2020,AEK,Atromitos,1.5,3.6,6.5,2.0,1.0,H
23/01/2021,2020,Asteras Tripolis,Larisa,1.66,3.6,4.5,1.0,0.0,H
23/01/2021,2020,Apollon,Aris,3.4,3.1,2.1,0.0,1.0,A
23/01/2021,2020,Panathinaikos,OFI Crete,1.4,4.33,8.0,2.0,0.0,H
24/01/2021,2020,Atromitos,Olympiakos,6.5,4.33,1.4,0.0,1.0,A
24/01/2021,2020,Giannina,Volos NFC,1.9,3.3,3.6,0.0,1.0,A
24/01/2021,2020,Panetolikos,Lamia,2.1,3.0,3.5,0.0,0.0,D
24/01/2021,2020,PAOK,AEK,2.0,3.2,3.6,2.0,2.0,D
26/01/2021,2020,OFI Crete,Asteras Tripolis,2.1,3.1,3.8,0.0,1.0,A
26/01/2021,2020,Aris,Larisa,1.4,4.33,9.0,1.0,0.0,H
27/01/2021,2020,Volos NFC,Panathinaikos,4.2,2.87,2.1,0.0,2.0,A
27/01/2021,2020,AEK,Giannina,1.28,5.25,9.0,0.0,2.0,A
27/01/2021,2020,Lamia,Apollon,2.2,3.3,3.1,1.0,0.0,H
27/01/2021,2020,Olympiakos,PAOK,1.83,3.4,4.5,3.0,0.0,H
28/01/2021,2020,Panetolikos,Atromitos,3.25,2.8,2.4,1.0,1.0,D
30/01/2021,2020,Larisa,Volos NFC,2.45,3.0,3.1,0.0,0.0,D
30/01/2021,2020,Asteras Tripolis,Aris,2.75,3.1,2.62,2.0,1.0,H
30/01/2021,2020,Panathinaikos,Lamia,1.36,4.33,9.5,0.0,0.0,D
31/01/2021,2020,OFI Crete,AEK,4.75,3.5,1.75,0.0,2.0,A
31/01/2021,2020,Giannina,Atromitos,2.5,3.0,3.0,0.0,1.0,A
31/01/2021,2020,PAOK,Panetolikos,1.14,8.0,15.0,5.0,0.0,H
31/01/2021,2020,Apollon,Olympiakos,15.0,6.5,1.16,1.0,3.0,A
06/02/2021,2020,Atromitos,Panathinaikos,3.5,3.3,2.1,2.0,3.0,A
07/02/2021,2020,PAOK,Apollon,1.25,5.5,8.0,2.0,2.0,D
07/02/2021,2020,Olympiakos,OFI Crete,1.22,6.5,11.0,3.0,0.0,H
07/02/2021,2020,Volos NFC,Asteras Tripolis,2.7,3.25,2.55,0.0,1.0,A
07/02/2021,2020,AEK,Aris,2.0,3.3,3.75,0.0,2.0,A
08/02/2021,2020,Panetolikos,Giannina,2.8,3.25,2.5,1.0,2.0,A
13/02/2021,2020,Asteras Tripolis,Lamia,1.9,3.1,4.5,0.0,0.0,D
13/02/2021,2020,Apollon,Atromitos,2.62,3.1,2.75,2.0,1.0,H
14/02/2021,2020,Aris,Panetolikos,1.3,4.5,10.0,0.0,0.0,D
14/02/2021,2020,OFI Crete,Volos NFC,1.95,3.4,3.5,1.0,2.0,A
14/02/2021,2020,Panathinaikos,Olympiakos,4.0,3.5,1.83,2.0,1.0,H
15/02/2021,2020,Giannina,PAOK,7.0,3.8,1.55,0.0,2.0,A
15/02/2021,2020,Larisa,AEK,6.5,3.75,1.5,2.0,4.0,A
18/02/2021,2020,Apollon,Lamia,2.55,3.0,3.0,0.0,1.0,A
20/02/2021,2020,Atromitos,Larisa,1.9,3.0,4.75,1.0,1.0,D
20/02/2021,2020,AEK,Asteras Tripolis,1.36,4.75,8.0,2.0,2.0,D
21/02/2021,2020,PAOK,Lamia,1.18,6.0,15.0,4.0,0.0,H
21/02/2021,2020,Volos NFC,Apollon,2.37,2.87,3.4,2.0,0.0,H
21/02/2021,2020,Giannina,OFI Crete,2.37,2.75,3.5,1.0,0.0,H
21/02/2021,2020,Olympiakos,Aris,1.5,4.0,7.5,1.0,1.0,D
22/02/2021,2020,Panetolikos,Panathinaikos,5.5,3.2,1.72,1.0,0.0,H
24/02/2021,2020,Larisa,Lamia,2.4,3.2,3.0,0.0,1.0,A
27/02/2021,2020,Apollon,OFI Crete,2.4,3.0,3.1,2.0,1.0,H
27/02/2021,2020,Asteras Tripolis,PAOK,5.75,4.5,1.5,2.0,1.0,H
28/02/2021,2020,Aris,Atromitos,1.55,3.75,6.5,3.0,0.0,H
28/02/2021,2020,Lamia,Giannina,2.45,3.0,3.2,0.0,0.0,D
28/02/2021,2020,Larisa,Panetolikos,2.45,3.1,3.1,1.0,0.0,H
28/02/2021,2020,Panathinaikos,AEK,2.7,3.2,2.55,1.0,1.0,D
01/03/2021,2020,Volos NFC,Olympiakos,8.0,5.0,1.28,1.0,2.0,A
06/03/2021,2020,OFI Crete,Larisa,1.7,3.4,4.75,2.0,3.0,A
06/03/2021,2020,Atromitos,Asteras Tripolis,3.4,2.75,2.5,1.0,1.0,D
06/03/2021,2020,Giannina,Panathinaikos,3.5,3.0,2.25,1.0,0.0,H
07/03/2021,2020,Olympiakos,Lamia,1.16,7.0,15.0,3.0,0.0,H
07/03/2021,2020,Panetolikos,Volos NFC,2.0,3.2,4.0,1.0,0.0,H
07/03/2021,2020,PAOK,Aris,1.7,3.8,5.0,2.0,2.0,D
08/03/2021,2020,AEK,Apollon,1.33,5.0,9.0,2.0,0.0,H
10/03/2021,2020,Lamia,Larisa,2.0,3.1,3.6,2.0,1.0,H
14/03/2021,2020,Apollon,Panetolikos,2.05,3.1,3.5,1.0,0.0,H
14/03/2021,2020,Aris,OFI Crete,1.36,4.33,7.5,1.0,0.0,H
14/03/2021,2020,Asteras Tripolis,Giannina,2.0,3.2,3.5,0.0,1.0,A
14/03/2021,2020,Lamia,Atromitos,2.6,2.8,2.8,0.0,0.0,D
14/03/2021,2020,Larisa,Olympiakos,5.75,3.8,1.5,1.0,3.0,A
14/03/2021,2020,Panathinaikos,PAOK,3.4,3.1,2.1,2.0,1.0,H
14/03/2021,2020,Volos NFC,AEK,5.25,3.4,1.65,1.0,0.0,H
20/03/2021,2020,Apollon,Larisa,2.0,3.3,3.6,0.0,2.0,A
20/03/2021,2020,Volos NFC,OFI Crete,2.25,3.1,3.1,0.0,0.0,D
20/03/2021,2020,Giannina,Atromitos,2.15,3.1,3.3,1.0,0.0,H
20/03/2021,2020,Panetolikos,Lamia,2.5,2.87,3.1,0.0,3.0,A
21/03/2021,2020,Asteras Tripolis,Panathinaikos,2.8,3.2,2.37,2.0,2.0,D
21/03/2021,2020,Olympiakos,Aris,1.6,3.8,4.75,1.0,0.0,H
21/03/2021,2020,PAOK,AEK,1.75,3.3,4.5,3.0,1.0,H
03/04/2021,2020,Atromitos,Apollon,1.8,3.1,5.25,1.0,1.0,D
03/04/2021,2020,OFI Crete,Giannina,2.2,3.25,3.25,2.0,1.0,H
03/04/2021,2020,Lamia,Volos NFC,1.85,3.25,4.5,1.0,1.0,D
03/04/2021,2020,Larisa,Panetolikos,1.95,3.25,4.0,1.0,1.0,D
04/04/2021,2020,Panathinaikos,PAOK,3.8,3.1,2.1,3.0,0.0,H
04/04/2021,2020,Aris,Asteras Tripolis,1.57,3.6,6.5,2.0,0.0,H
04/04/2021,2020,AEK,Olympiakos,3.2,3.2,2.3,1.0,5.0,A
10/04/2021,2020,Volos NFC,Panetolikos,2.2,3.2,3.3,3.0,1.0,H
10/04/2021,2020,Apollon,OFI Crete,2.4,3.2,3.0,0.0,0.0,D
